time_s,beam_id,rnti,dl_mcs,buf_req,alloc_rbg
13.602500,[Sector: 0 elevation: 0.000000],2,27,565,65
13.602500,[Sector: 0 elevation: 0.000000],1,27,432,52
13.603000,[Sector: 0 elevation: 0.000000],6,15,10,13
13.612500,[Sector: 0 elevation: 0.000000],9,15,1087,208
13.612500,[Sector: 0 elevation: 0.000000],8,27,2952,299
13.612500,[Sector: 0 elevation: 0.000000],7,25,2264,247
13.612500,[Sector: 0 elevation: 0.000000],5,27,3085,312
13.612500,[Sector: 0 elevation: 0.000000],4,27,2952,299
13.612500,[Sector: 0 elevation: 0.000000],3,27,3085,312
13.612500,[Sector: 0 elevation: 0.000000],2,27,2952,299
13.612500,[Sector: 0 elevation: 0.000000],1,27,3085,312
13.613000,[Sector: 0 elevation: 0.000000],6,27,3547,351
13.622500,[Sector: 0 elevation: 0.000000],8,27,552,65
13.622500,[Sector: 0 elevation: 0.000000],5,27,552,65
13.622500,[Sector: 0 elevation: 0.000000],4,27,552,65
13.622500,[Sector: 0 elevation: 0.000000],3,27,552,65
13.622500,[Sector: 0 elevation: 0.000000],2,27,552,65
13.622500,[Sector: 0 elevation: 0.000000],1,27,552,65
13.623000,[Sector: 0 elevation: 0.000000],6,25,552,65
13.667000,[Sector: 0 elevation: 0.000000],9,15,12224,390
13.667000,[Sector: 0 elevation: 0.000000],8,27,12224,390
13.667000,[Sector: 0 elevation: 0.000000],7,25,12224,390
13.667000,[Sector: 0 elevation: 0.000000],6,25,12224,377
13.667000,[Sector: 0 elevation: 0.000000],5,27,12224,377
13.667000,[Sector: 0 elevation: 0.000000],4,27,12224,390
13.667000,[Sector: 0 elevation: 0.000000],3,27,12224,377
13.667000,[Sector: 0 elevation: 0.000000],2,27,12224,390
13.667000,[Sector: 0 elevation: 0.000000],1,27,12224,377
13.667500,[Sector: 0 elevation: 0.000000],9,15,10141,390
13.667500,[Sector: 0 elevation: 0.000000],8,27,8249,377
13.667500,[Sector: 0 elevation: 0.000000],7,25,8549,377
13.667500,[Sector: 0 elevation: 0.000000],6,25,8672,390
13.667500,[Sector: 0 elevation: 0.000000],5,27,8382,390
13.667500,[Sector: 0 elevation: 0.000000],4,27,8249,377
13.667500,[Sector: 0 elevation: 0.000000],3,27,8382,390
13.667500,[Sector: 0 elevation: 0.000000],2,27,8249,377
13.667500,[Sector: 0 elevation: 0.000000],1,27,8382,390
13.668000,[Sector: 0 elevation: 0.000000],9,15,8058,377
13.668000,[Sector: 0 elevation: 0.000000],8,27,4407,390
13.668000,[Sector: 0 elevation: 0.000000],7,25,4997,390
13.668000,[Sector: 0 elevation: 0.000000],6,25,4997,377
13.668000,[Sector: 0 elevation: 0.000000],5,27,4407,377
13.668000,[Sector: 0 elevation: 0.000000],4,27,4407,390
13.668000,[Sector: 0 elevation: 0.000000],3,27,4407,390
13.668000,[Sector: 0 elevation: 0.000000],2,27,4407,390
13.668000,[Sector: 0 elevation: 0.000000],1,27,4407,377
13.669000,[Sector: 0 elevation: 0.000000],9,15,6045,1131
13.669000,[Sector: 0 elevation: 0.000000],8,27,432,52
13.669000,[Sector: 0 elevation: 0.000000],7,25,1322,143
13.669000,[Sector: 0 elevation: 0.000000],6,25,1445,156
13.669000,[Sector: 0 elevation: 0.000000],5,27,565,65
13.669000,[Sector: 0 elevation: 0.000000],4,27,432,52
13.669000,[Sector: 0 elevation: 0.000000],3,27,432,52
13.669000,[Sector: 0 elevation: 0.000000],2,27,432,52
13.669000,[Sector: 0 elevation: 0.000000],1,27,565,65
13.669500,[Sector: 0 elevation: 0.000000],9,15,10,13
13.679000,[Sector: 0 elevation: 0.000000],8,27,3085,312
13.679000,[Sector: 0 elevation: 0.000000],7,25,2264,247
13.679000,[Sector: 0 elevation: 0.000000],6,25,2141,234
13.679000,[Sector: 0 elevation: 0.000000],5,27,2952,299
13.679000,[Sector: 0 elevation: 0.000000],4,27,3085,312
13.679000,[Sector: 0 elevation: 0.000000],3,27,3085,312
13.679000,[Sector: 0 elevation: 0.000000],2,27,3085,312
13.679000,[Sector: 0 elevation: 0.000000],1,27,2952,299
13.679500,[Sector: 0 elevation: 0.000000],9,27,3547,351
13.689000,[Sector: 0 elevation: 0.000000],8,27,552,65
13.689000,[Sector: 0 elevation: 0.000000],5,27,552,65
13.689000,[Sector: 0 elevation: 0.000000],4,27,552,65
13.689000,[Sector: 0 elevation: 0.000000],3,25,552,65
13.689000,[Sector: 0 elevation: 0.000000],2,27,552,65
13.689000,[Sector: 0 elevation: 0.000000],1,27,552,65
13.689500,[Sector: 0 elevation: 0.000000],9,25,552,65
13.734000,[Sector: 0 elevation: 0.000000],9,27,12224,377
13.734000,[Sector: 0 elevation: 0.000000],8,27,12224,377
13.734000,[Sector: 0 elevation: 0.000000],7,25,12224,390
13.734000,[Sector: 0 elevation: 0.000000],6,17,12224,390
13.734000,[Sector: 0 elevation: 0.000000],5,27,12224,390
13.734000,[Sector: 0 elevation: 0.000000],4,27,12224,377
13.734000,[Sector: 0 elevation: 0.000000],3,25,12224,377
13.734000,[Sector: 0 elevation: 0.000000],2,27,12224,390
13.734000,[Sector: 0 elevation: 0.000000],1,27,12224,390
13.734500,[Sector: 0 elevation: 0.000000],9,27,8382,390
13.734500,[Sector: 0 elevation: 0.000000],8,27,8382,390
13.734500,[Sector: 0 elevation: 0.000000],7,25,8549,377
13.734500,[Sector: 0 elevation: 0.000000],6,17,9822,390
13.734500,[Sector: 0 elevation: 0.000000],5,27,8249,377
13.734500,[Sector: 0 elevation: 0.000000],4,27,8382,390
13.734500,[Sector: 0 elevation: 0.000000],3,25,8672,390
13.734500,[Sector: 0 elevation: 0.000000],2,27,8249,377
13.734500,[Sector: 0 elevation: 0.000000],1,27,8249,377
13.735000,[Sector: 0 elevation: 0.000000],9,27,4407,377
13.735000,[Sector: 0 elevation: 0.000000],8,27,4407,377
13.735000,[Sector: 0 elevation: 0.000000],7,25,4997,390
13.735000,[Sector: 0 elevation: 0.000000],6,17,7420,377
13.735000,[Sector: 0 elevation: 0.000000],5,27,4407,390
13.735000,[Sector: 0 elevation: 0.000000],4,27,4407,390
13.735000,[Sector: 0 elevation: 0.000000],3,25,4997,377
13.735000,[Sector: 0 elevation: 0.000000],2,27,4407,390
13.735000,[Sector: 0 elevation: 0.000000],1,27,4407,390
13.735500,[Sector: 0 elevation: 0.000000],9,27,565,65
13.735500,[Sector: 0 elevation: 0.000000],8,27,565,65
13.735500,[Sector: 0 elevation: 0.000000],7,25,1322,143
13.735500,[Sector: 0 elevation: 0.000000],6,17,5099,832
13.735500,[Sector: 0 elevation: 0.000000],5,27,432,52
13.735500,[Sector: 0 elevation: 0.000000],4,27,432,52
13.735500,[Sector: 0 elevation: 0.000000],3,25,1445,156
13.735500,[Sector: 0 elevation: 0.000000],2,27,432,52
13.735500,[Sector: 0 elevation: 0.000000],1,27,432,52
13.745500,[Sector: 0 elevation: 0.000000],9,17,2952,481
13.745500,[Sector: 0 elevation: 0.000000],8,27,2952,299
13.745500,[Sector: 0 elevation: 0.000000],7,23,2264,273
13.745500,[Sector: 0 elevation: 0.000000],6,15,552,104
13.745500,[Sector: 0 elevation: 0.000000],5,27,3085,312
13.745500,[Sector: 0 elevation: 0.000000],4,27,3085,312
13.745500,[Sector: 0 elevation: 0.000000],3,17,2141,351
13.745500,[Sector: 0 elevation: 0.000000],2,27,3085,312
13.745500,[Sector: 0 elevation: 0.000000],1,27,3085,312
13.746500,[Sector: 0 elevation: 0.000000],6,15,10,13
13.755500,[Sector: 0 elevation: 0.000000],9,23,552,78
13.755500,[Sector: 0 elevation: 0.000000],8,27,552,65
13.755500,[Sector: 0 elevation: 0.000000],5,27,552,65
13.755500,[Sector: 0 elevation: 0.000000],4,27,552,65
13.755500,[Sector: 0 elevation: 0.000000],2,27,552,65
13.755500,[Sector: 0 elevation: 0.000000],1,27,552,65
13.800500,[Sector: 0 elevation: 0.000000],9,23,12224,377
13.800500,[Sector: 0 elevation: 0.000000],8,27,12224,390
13.800500,[Sector: 0 elevation: 0.000000],7,25,12224,390
13.800500,[Sector: 0 elevation: 0.000000],6,13,12224,390
13.800500,[Sector: 0 elevation: 0.000000],5,27,12224,377
13.800500,[Sector: 0 elevation: 0.000000],4,27,12224,377
13.800500,[Sector: 0 elevation: 0.000000],3,27,12224,390
13.800500,[Sector: 0 elevation: 0.000000],2,27,12224,377
13.800500,[Sector: 0 elevation: 0.000000],1,27,12224,390
13.801500,[Sector: 0 elevation: 0.000000],9,23,9045,390
13.801500,[Sector: 0 elevation: 0.000000],8,27,8249,377
13.801500,[Sector: 0 elevation: 0.000000],7,25,8549,390
13.801500,[Sector: 0 elevation: 0.000000],6,13,10463,377
13.801500,[Sector: 0 elevation: 0.000000],5,27,8382,390
13.801500,[Sector: 0 elevation: 0.000000],4,27,8382,390
13.801500,[Sector: 0 elevation: 0.000000],3,27,8249,377
13.801500,[Sector: 0 elevation: 0.000000],2,27,8382,390
13.801500,[Sector: 0 elevation: 0.000000],1,27,8249,377
13.802000,[Sector: 0 elevation: 0.000000],9,23,5756,377
13.802000,[Sector: 0 elevation: 0.000000],8,27,4407,390
13.802000,[Sector: 0 elevation: 0.000000],7,25,4874,377
13.802000,[Sector: 0 elevation: 0.000000],6,13,8761,390
13.802000,[Sector: 0 elevation: 0.000000],5,27,4407,390
13.802000,[Sector: 0 elevation: 0.000000],4,27,4407,377
13.802000,[Sector: 0 elevation: 0.000000],3,27,4407,390
13.802000,[Sector: 0 elevation: 0.000000],2,27,4407,377
13.802000,[Sector: 0 elevation: 0.000000],1,27,4407,390
13.802500,[Sector: 0 elevation: 0.000000],9,23,2577,312
13.802500,[Sector: 0 elevation: 0.000000],8,27,432,52
13.802500,[Sector: 0 elevation: 0.000000],7,25,1322,143
13.802500,[Sector: 0 elevation: 0.000000],6,13,7000,1547
13.802500,[Sector: 0 elevation: 0.000000],5,27,432,52
13.802500,[Sector: 0 elevation: 0.000000],4,27,565,65
13.802500,[Sector: 0 elevation: 0.000000],3,27,432,52
13.802500,[Sector: 0 elevation: 0.000000],2,27,565,65
13.802500,[Sector: 0 elevation: 0.000000],1,27,432,52
13.803000,[Sector: 0 elevation: 0.000000],6,13,10,13
13.813000,[Sector: 0 elevation: 0.000000],9,15,977,195
13.813000,[Sector: 0 elevation: 0.000000],8,25,3085,338
13.813000,[Sector: 0 elevation: 0.000000],7,27,2264,234
13.813000,[Sector: 0 elevation: 0.000000],6,27,3558,351
13.813000,[Sector: 0 elevation: 0.000000],5,27,3085,312
13.813000,[Sector: 0 elevation: 0.000000],4,27,2952,299
13.813000,[Sector: 0 elevation: 0.000000],3,25,3085,338
13.813000,[Sector: 0 elevation: 0.000000],2,27,2952,299
13.813000,[Sector: 0 elevation: 0.000000],1,27,3085,312
13.823000,[Sector: 0 elevation: 0.000000],8,27,552,65
13.823000,[Sector: 0 elevation: 0.000000],6,17,552,91
13.823000,[Sector: 0 elevation: 0.000000],5,27,552,65
13.823000,[Sector: 0 elevation: 0.000000],4,27,552,65
13.823000,[Sector: 0 elevation: 0.000000],3,25,552,65
13.823000,[Sector: 0 elevation: 0.000000],2,27,552,65
13.823000,[Sector: 0 elevation: 0.000000],1,27,552,65
13.867000,[Sector: 0 elevation: 0.000000],9,15,12224,390
13.867000,[Sector: 0 elevation: 0.000000],8,25,12224,377
13.867000,[Sector: 0 elevation: 0.000000],7,25,12224,390
13.867000,[Sector: 0 elevation: 0.000000],6,23,12224,377
13.867000,[Sector: 0 elevation: 0.000000],5,27,12224,377
13.867000,[Sector: 0 elevation: 0.000000],4,27,12224,390
13.867000,[Sector: 0 elevation: 0.000000],3,25,12224,377
13.867000,[Sector: 0 elevation: 0.000000],2,27,12224,390
13.867000,[Sector: 0 elevation: 0.000000],1,27,12224,390
13.867500,[Sector: 0 elevation: 0.000000],9,15,10141,390
13.867500,[Sector: 0 elevation: 0.000000],8,25,8672,390
13.867500,[Sector: 0 elevation: 0.000000],7,25,8549,377
13.867500,[Sector: 0 elevation: 0.000000],6,23,9045,390
13.867500,[Sector: 0 elevation: 0.000000],5,27,8382,390
13.867500,[Sector: 0 elevation: 0.000000],4,27,8249,377
13.867500,[Sector: 0 elevation: 0.000000],3,25,8672,390
13.867500,[Sector: 0 elevation: 0.000000],2,27,8249,377
13.867500,[Sector: 0 elevation: 0.000000],1,27,8249,377
13.868000,[Sector: 0 elevation: 0.000000],9,15,8058,377
13.868000,[Sector: 0 elevation: 0.000000],8,25,4997,377
13.868000,[Sector: 0 elevation: 0.000000],7,25,4997,390
13.868000,[Sector: 0 elevation: 0.000000],6,23,5756,377
13.868000,[Sector: 0 elevation: 0.000000],5,27,4407,390
13.868000,[Sector: 0 elevation: 0.000000],4,27,4407,390
13.868000,[Sector: 0 elevation: 0.000000],3,25,4997,377
13.868000,[Sector: 0 elevation: 0.000000],2,27,4407,390
13.868000,[Sector: 0 elevation: 0.000000],1,27,4407,390
13.869000,[Sector: 0 elevation: 0.000000],9,15,6045,1131
13.869000,[Sector: 0 elevation: 0.000000],8,25,1445,156
13.869000,[Sector: 0 elevation: 0.000000],7,25,1322,143
13.869000,[Sector: 0 elevation: 0.000000],6,23,2577,312
13.869000,[Sector: 0 elevation: 0.000000],5,27,432,52
13.869000,[Sector: 0 elevation: 0.000000],4,27,432,52
13.869000,[Sector: 0 elevation: 0.000000],3,25,1445,156
13.869000,[Sector: 0 elevation: 0.000000],2,27,432,52
13.869000,[Sector: 0 elevation: 0.000000],1,27,432,52
13.869500,[Sector: 0 elevation: 0.000000],9,15,10,13
13.879000,[Sector: 0 elevation: 0.000000],8,27,2141,221
13.879000,[Sector: 0 elevation: 0.000000],7,25,2264,247
13.879000,[Sector: 0 elevation: 0.000000],6,25,977,104
13.879000,[Sector: 0 elevation: 0.000000],5,27,3085,312
13.879000,[Sector: 0 elevation: 0.000000],4,27,3085,312
13.879000,[Sector: 0 elevation: 0.000000],3,25,2141,234
13.879000,[Sector: 0 elevation: 0.000000],2,27,3085,312
13.879000,[Sector: 0 elevation: 0.000000],1,27,3085,312
13.879500,[Sector: 0 elevation: 0.000000],9,27,3547,351
13.879500,[Sector: 0 elevation: 0.000000],6,25,10,13
13.889000,[Sector: 0 elevation: 0.000000],5,27,552,65
13.889000,[Sector: 0 elevation: 0.000000],4,27,552,65
13.889000,[Sector: 0 elevation: 0.000000],2,27,552,65
13.889000,[Sector: 0 elevation: 0.000000],1,27,552,65
13.889500,[Sector: 0 elevation: 0.000000],9,25,552,65
13.934000,[Sector: 0 elevation: 0.000000],9,27,12224,377
13.934000,[Sector: 0 elevation: 0.000000],8,27,12224,390
13.934000,[Sector: 0 elevation: 0.000000],7,23,12224,390
13.934000,[Sector: 0 elevation: 0.000000],6,25,12224,390
13.934000,[Sector: 0 elevation: 0.000000],5,27,12224,377
13.934000,[Sector: 0 elevation: 0.000000],4,27,12224,377
13.934000,[Sector: 0 elevation: 0.000000],3,25,12224,390
13.934000,[Sector: 0 elevation: 0.000000],2,27,12224,390
13.934000,[Sector: 0 elevation: 0.000000],1,27,12224,377
13.934500,[Sector: 0 elevation: 0.000000],9,27,8382,390
13.934500,[Sector: 0 elevation: 0.000000],8,27,8249,390
13.934500,[Sector: 0 elevation: 0.000000],7,23,8935,377
13.934500,[Sector: 0 elevation: 0.000000],6,25,8549,377
13.934500,[Sector: 0 elevation: 0.000000],5,27,8382,390
13.934500,[Sector: 0 elevation: 0.000000],4,27,8382,390
13.934500,[Sector: 0 elevation: 0.000000],3,25,8549,377
13.934500,[Sector: 0 elevation: 0.000000],2,27,8249,377
13.934500,[Sector: 0 elevation: 0.000000],1,27,8382,390
13.935000,[Sector: 0 elevation: 0.000000],9,27,4407,377
13.935000,[Sector: 0 elevation: 0.000000],8,27,4274,377
13.935000,[Sector: 0 elevation: 0.000000],7,23,5756,390
13.935000,[Sector: 0 elevation: 0.000000],6,25,4997,390
13.935000,[Sector: 0 elevation: 0.000000],5,27,4407,377
13.935000,[Sector: 0 elevation: 0.000000],4,27,4407,390
13.935000,[Sector: 0 elevation: 0.000000],3,25,4997,390
13.935000,[Sector: 0 elevation: 0.000000],2,27,4407,390
13.935000,[Sector: 0 elevation: 0.000000],1,27,4407,377
13.935500,[Sector: 0 elevation: 0.000000],9,27,565,65
13.935500,[Sector: 0 elevation: 0.000000],8,27,432,52
13.935500,[Sector: 0 elevation: 0.000000],7,23,2467,299
13.935500,[Sector: 0 elevation: 0.000000],6,25,1322,143
13.935500,[Sector: 0 elevation: 0.000000],5,27,565,65
13.935500,[Sector: 0 elevation: 0.000000],4,27,432,52
13.935500,[Sector: 0 elevation: 0.000000],3,25,1322,143
13.935500,[Sector: 0 elevation: 0.000000],2,27,432,52
13.935500,[Sector: 0 elevation: 0.000000],1,27,565,65
13.946500,[Sector: 0 elevation: 0.000000],9,17,2952,481
13.946500,[Sector: 0 elevation: 0.000000],8,27,3085,312
13.946500,[Sector: 0 elevation: 0.000000],7,25,1087,117
13.946500,[Sector: 0 elevation: 0.000000],6,21,2264,312
13.946500,[Sector: 0 elevation: 0.000000],5,27,2952,299
13.946500,[Sector: 0 elevation: 0.000000],4,27,3085,312
13.946500,[Sector: 0 elevation: 0.000000],3,27,2264,234
13.946500,[Sector: 0 elevation: 0.000000],2,27,3085,312
13.946500,[Sector: 0 elevation: 0.000000],1,27,2952,299
13.956500,[Sector: 0 elevation: 0.000000],9,15,552,104
13.956500,[Sector: 0 elevation: 0.000000],8,27,552,65
13.956500,[Sector: 0 elevation: 0.000000],5,27,552,65
13.956500,[Sector: 0 elevation: 0.000000],4,27,552,65
13.956500,[Sector: 0 elevation: 0.000000],2,27,552,65
13.956500,[Sector: 0 elevation: 0.000000],1,27,552,65
13.957000,[Sector: 0 elevation: 0.000000],9,15,10,13
14.000500,[Sector: 0 elevation: 0.000000],9,27,12224,377
14.000500,[Sector: 0 elevation: 0.000000],8,25,12224,377
14.000500,[Sector: 0 elevation: 0.000000],7,21,12224,390
14.000500,[Sector: 0 elevation: 0.000000],6,17,12224,390
14.000500,[Sector: 0 elevation: 0.000000],5,27,12224,390
14.000500,[Sector: 0 elevation: 0.000000],4,27,12224,377
14.000500,[Sector: 0 elevation: 0.000000],3,25,12224,390
14.000500,[Sector: 0 elevation: 0.000000],2,27,12224,377
14.000500,[Sector: 0 elevation: 0.000000],1,27,12224,390
14.001500,[Sector: 0 elevation: 0.000000],9,27,8382,390
14.001500,[Sector: 0 elevation: 0.000000],8,25,8672,390
14.001500,[Sector: 0 elevation: 0.000000],7,21,9275,390
14.001500,[Sector: 0 elevation: 0.000000],6,17,9822,377
14.001500,[Sector: 0 elevation: 0.000000],5,27,8249,377
14.001500,[Sector: 0 elevation: 0.000000],4,27,8382,390
14.001500,[Sector: 0 elevation: 0.000000],3,25,8549,377
14.001500,[Sector: 0 elevation: 0.000000],2,27,8382,390
14.001500,[Sector: 0 elevation: 0.000000],1,27,8249,377
14.002000,[Sector: 0 elevation: 0.000000],9,27,4407,377
14.002000,[Sector: 0 elevation: 0.000000],8,25,4997,390
14.002000,[Sector: 0 elevation: 0.000000],7,21,6326,377
14.002000,[Sector: 0 elevation: 0.000000],6,17,7501,390
14.002000,[Sector: 0 elevation: 0.000000],5,27,4407,390
14.002000,[Sector: 0 elevation: 0.000000],4,27,4407,377
14.002000,[Sector: 0 elevation: 0.000000],3,25,4997,390
14.002000,[Sector: 0 elevation: 0.000000],2,27,4407,377
14.002000,[Sector: 0 elevation: 0.000000],1,27,4407,390
14.002500,[Sector: 0 elevation: 0.000000],9,27,565,65
14.002500,[Sector: 0 elevation: 0.000000],8,25,1322,143
14.002500,[Sector: 0 elevation: 0.000000],7,21,3476,468
14.002500,[Sector: 0 elevation: 0.000000],6,17,5099,832
14.002500,[Sector: 0 elevation: 0.000000],5,27,432,52
14.002500,[Sector: 0 elevation: 0.000000],4,27,565,65
14.002500,[Sector: 0 elevation: 0.000000],3,25,1322,143
14.002500,[Sector: 0 elevation: 0.000000],2,27,565,65
14.002500,[Sector: 0 elevation: 0.000000],1,27,432,52
14.012500,[Sector: 0 elevation: 0.000000],9,17,2952,481
14.012500,[Sector: 0 elevation: 0.000000],8,27,2264,234
14.012500,[Sector: 0 elevation: 0.000000],7,17,552,91
14.012500,[Sector: 0 elevation: 0.000000],6,17,552,91
14.012500,[Sector: 0 elevation: 0.000000],5,27,3085,312
14.012500,[Sector: 0 elevation: 0.000000],4,27,2952,299
14.012500,[Sector: 0 elevation: 0.000000],3,27,2264,234
14.012500,[Sector: 0 elevation: 0.000000],2,27,2952,299
14.012500,[Sector: 0 elevation: 0.000000],1,27,3085,312
14.022500,[Sector: 0 elevation: 0.000000],9,23,552,78
14.022500,[Sector: 0 elevation: 0.000000],5,27,552,65
14.022500,[Sector: 0 elevation: 0.000000],4,27,552,65
14.022500,[Sector: 0 elevation: 0.000000],2,27,552,65
14.022500,[Sector: 0 elevation: 0.000000],1,27,552,65
14.067000,[Sector: 0 elevation: 0.000000],9,25,12224,377
14.067000,[Sector: 0 elevation: 0.000000],8,27,12224,390
14.067000,[Sector: 0 elevation: 0.000000],7,15,12224,390
14.067000,[Sector: 0 elevation: 0.000000],6,15,12224,390
14.067000,[Sector: 0 elevation: 0.000000],5,27,12224,377
14.067000,[Sector: 0 elevation: 0.000000],4,27,12224,377
14.067000,[Sector: 0 elevation: 0.000000],3,25,12224,390
14.067000,[Sector: 0 elevation: 0.000000],2,27,12224,390
14.067000,[Sector: 0 elevation: 0.000000],1,27,12224,377
14.067500,[Sector: 0 elevation: 0.000000],9,25,8672,390
14.067500,[Sector: 0 elevation: 0.000000],8,27,8249,377
14.067500,[Sector: 0 elevation: 0.000000],7,15,10141,390
14.067500,[Sector: 0 elevation: 0.000000],6,15,10141,377
14.067500,[Sector: 0 elevation: 0.000000],5,27,8382,390
14.067500,[Sector: 0 elevation: 0.000000],4,27,8382,390
14.067500,[Sector: 0 elevation: 0.000000],3,25,8549,377
14.067500,[Sector: 0 elevation: 0.000000],2,27,8249,377
14.067500,[Sector: 0 elevation: 0.000000],1,27,8382,390
14.068000,[Sector: 0 elevation: 0.000000],9,25,4997,377
14.068000,[Sector: 0 elevation: 0.000000],8,27,4407,390
14.068000,[Sector: 0 elevation: 0.000000],7,15,8058,377
14.068000,[Sector: 0 elevation: 0.000000],6,15,8128,390
14.068000,[Sector: 0 elevation: 0.000000],5,27,4407,377
14.068000,[Sector: 0 elevation: 0.000000],4,27,4407,390
14.068000,[Sector: 0 elevation: 0.000000],3,25,4997,390
14.068000,[Sector: 0 elevation: 0.000000],2,27,4407,390
14.068000,[Sector: 0 elevation: 0.000000],1,27,4407,377
14.069000,[Sector: 0 elevation: 0.000000],9,25,1445,156
14.069000,[Sector: 0 elevation: 0.000000],8,27,432,52
14.069000,[Sector: 0 elevation: 0.000000],7,15,6045,1131
14.069000,[Sector: 0 elevation: 0.000000],6,15,6045,1131
14.069000,[Sector: 0 elevation: 0.000000],5,27,565,65
14.069000,[Sector: 0 elevation: 0.000000],4,27,432,52
14.069000,[Sector: 0 elevation: 0.000000],3,25,1322,143
14.069000,[Sector: 0 elevation: 0.000000],2,27,432,52
14.069000,[Sector: 0 elevation: 0.000000],1,27,565,65
14.069500,[Sector: 0 elevation: 0.000000],7,15,10,13
14.069500,[Sector: 0 elevation: 0.000000],6,15,10,13
14.079000,[Sector: 0 elevation: 0.000000],9,17,2141,351
