time_s,beam_id,vazao_estimada_mbps,seed,scenario,bandwidth,bandwidth_mhz,mode
27.9015,[Sector: 0 elevation: 0.000000],5489.9530686,1,dynamic_continuous_30s,bw100,100,rr
27.902,[Sector: 0 elevation: 0.000000],5499.4394052,1,dynamic_continuous_30s,bw100,100,rr
27.9025,[Sector: 0 elevation: 0.000000],1603.9888722,1,dynamic_continuous_30s,bw100,100,rr
27.9125,[Sector: 0 elevation: 0.000000],4099.6138248,1,dynamic_continuous_30s,bw100,100,rr
27.913,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
27.9225,[Sector: 0 elevation: 0.000000],755.8975710000001,1,dynamic_continuous_30s,bw100,100,rr
27.9505,[Sector: 0 elevation: 0.000000],5673.1399686,1,dynamic_continuous_30s,bw100,100,rr
27.9515,[Sector: 0 elevation: 0.000000],5667.894975599999,1,dynamic_continuous_30s,bw100,100,rr
27.952,[Sector: 0 elevation: 0.000000],5674.8882996,1,dynamic_continuous_30s,bw100,100,rr
27.9525,[Sector: 0 elevation: 0.000000],1398.3004151999999,1,dynamic_continuous_30s,bw100,100,rr
27.9645,[Sector: 0 elevation: 0.000000],3914.8945992,1,dynamic_continuous_30s,bw100,100,rr
27.9745,[Sector: 0 elevation: 0.000000],517.9654350000001,1,dynamic_continuous_30s,bw100,100,rr
28.0005,[Sector: 0 elevation: 0.000000],5207.466537,1,dynamic_continuous_30s,bw100,100,rr
28.0015,[Sector: 0 elevation: 0.000000],5219.9908722,1,dynamic_continuous_30s,bw100,100,rr
28.002,[Sector: 0 elevation: 0.000000],5209.214868,1,dynamic_continuous_30s,bw100,100,rr
28.0025,[Sector: 0 elevation: 0.000000],2388.4647929999996,1,dynamic_continuous_30s,bw100,100,rr
28.003,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
28.0125,[Sector: 0 elevation: 0.000000],3328.6619106,1,dynamic_continuous_30s,bw100,100,rr
28.013,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
28.0225,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
28.023,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
28.0505,[Sector: 0 elevation: 0.000000],5338.3256316,1,dynamic_continuous_30s,bw100,100,rr
28.0515,[Sector: 0 elevation: 0.000000],5354.5562694,1,dynamic_continuous_30s,bw100,100,rr
28.052,[Sector: 0 elevation: 0.000000],5340.0739625999995,1,dynamic_continuous_30s,bw100,100,rr
28.0525,[Sector: 0 elevation: 0.000000],1950.3704376,1,dynamic_continuous_30s,bw100,100,rr
28.053,[Sector: 0 elevation: 0.000000],7.6142898,1,dynamic_continuous_30s,bw100,100,rr
28.0625,[Sector: 0 elevation: 0.000000],3817.233108,1,dynamic_continuous_30s,bw100,100,rr
28.063,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
28.0725,[Sector: 0 elevation: 0.000000],654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr
28.073,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
28.1005,[Sector: 0 elevation: 0.000000],5437.5031386,1,dynamic_continuous_30s,bw100,100,rr
28.1015,[Sector: 0 elevation: 0.000000],5448.7378062,1,dynamic_continuous_30s,bw100,100,rr
28.102,[Sector: 0 elevation: 0.000000],5437.5031386,1,dynamic_continuous_30s,bw100,100,rr
28.1025,[Sector: 0 elevation: 0.000000],1737.6850764,1,dynamic_continuous_30s,bw100,100,rr
28.113,[Sector: 0 elevation: 0.000000],3902.1908562,1,dynamic_continuous_30s,bw100,100,rr
28.123,[Sector: 0 elevation: 0.000000],662.8978980000002,1,dynamic_continuous_30s,bw100,100,rr
28.1505,[Sector: 0 elevation: 0.000000],5294.5039836,1,dynamic_continuous_30s,bw100,100,rr
28.1515,[Sector: 0 elevation: 0.000000],5309.8411626,1,dynamic_continuous_30s,bw100,100,rr
28.152,[Sector: 0 elevation: 0.000000],5298.606495,1,dynamic_continuous_30s,bw100,100,rr
28.1525,[Sector: 0 elevation: 0.000000],2119.4994834,1,dynamic_continuous_30s,bw100,100,rr
28.164,[Sector: 0 elevation: 0.000000],3550.2961806000003,1,dynamic_continuous_30s,bw100,100,rr
28.174,[Sector: 0 elevation: 0.000000],651.6377712000001,1,dynamic_continuous_30s,bw100,100,rr
28.2005,[Sector: 0 elevation: 0.000000],5291.0073216,1,dynamic_continuous_30s,bw100,100,rr
28.2015,[Sector: 0 elevation: 0.000000],5308.8152364,1,dynamic_continuous_30s,bw100,100,rr
28.202,[Sector: 0 elevation: 0.000000],5292.7556526,1,dynamic_continuous_30s,bw100,100,rr
28.2025,[Sector: 0 elevation: 0.000000],2074.4430642,1,dynamic_continuous_30s,bw100,100,rr
28.2125,[Sector: 0 elevation: 0.000000],3590.8371719999996,1,dynamic_continuous_30s,bw100,100,rr
28.2225,[Sector: 0 elevation: 0.000000],654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr
28.2505,[Sector: 0 elevation: 0.000000],4991.147670599999,1,dynamic_continuous_30s,bw100,100,rr
28.2515,[Sector: 0 elevation: 0.000000],5013.1583424,1,dynamic_continuous_30s,bw100,100,rr
28.252,[Sector: 0 elevation: 0.000000],4995.250182,1,dynamic_continuous_30s,bw100,100,rr
28.2525,[Sector: 0 elevation: 0.000000],2672.1184697999997,1,dynamic_continuous_30s,bw100,100,rr
28.253,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
28.2625,[Sector: 0 elevation: 0.000000],3255.185466,1,dynamic_continuous_30s,bw100,100,rr
28.263,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
28.2725,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
28.273,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
28.3005,[Sector: 0 elevation: 0.000000],5722.0932366,1,dynamic_continuous_30s,bw100,100,rr
28.3015,[Sector: 0 elevation: 0.000000],5723.8415676,1,dynamic_continuous_30s,bw100,100,rr
28.302,[Sector: 0 elevation: 0.000000],5722.0932366,1,dynamic_continuous_30s,bw100,100,rr
28.3025,[Sector: 0 elevation: 0.000000],1266.3525419999999,1,dynamic_continuous_30s,bw100,100,rr
28.314,[Sector: 0 elevation: 0.000000],4282.4391246,1,dynamic_continuous_30s,bw100,100,rr
28.324,[Sector: 0 elevation: 0.000000],654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr
28.3505,[Sector: 0 elevation: 0.000000],5435.7548076,1,dynamic_continuous_30s,bw100,100,rr
28.3515,[Sector: 0 elevation: 0.000000],5450.4861372000005,1,dynamic_continuous_30s,bw100,100,rr
28.352,[Sector: 0 elevation: 0.000000],5435.7548076,1,dynamic_continuous_30s,bw100,100,rr
28.3525,[Sector: 0 elevation: 0.000000],1739.4334074,1,dynamic_continuous_30s,bw100,100,rr
28.3625,[Sector: 0 elevation: 0.000000],3894.2961173999997,1,dynamic_continuous_30s,bw100,100,rr
28.363,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
28.3725,[Sector: 0 elevation: 0.000000],662.8978980000002,1,dynamic_continuous_30s,bw100,100,rr
28.4005,[Sector: 0 elevation: 0.000000],5053.7355336,1,dynamic_continuous_30s,bw100,100,rr
28.4015,[Sector: 0 elevation: 0.000000],5079.452508,1,dynamic_continuous_30s,bw100,100,rr
28.402,[Sector: 0 elevation: 0.000000],5055.4838646,1,dynamic_continuous_30s,bw100,100,rr
28.4025,[Sector: 0 elevation: 0.000000],2421.702972,1,dynamic_continuous_30s,bw100,100,rr
28.403,[Sector: 0 elevation: 0.000000],7.6142898,1,dynamic_continuous_30s,bw100,100,rr
28.4125,[Sector: 0 elevation: 0.000000],3589.3923624,1,dynamic_continuous_30s,bw100,100,rr
28.413,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
28.4225,[Sector: 0 elevation: 0.000000],654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr
28.423,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
28.4505,[Sector: 0 elevation: 0.000000],5600.766225599999,1,dynamic_continuous_30s,bw100,100,rr
28.4515,[Sector: 0 elevation: 0.000000],5599.0178946,1,dynamic_continuous_30s,bw100,100,rr
28.452,[Sector: 0 elevation: 0.000000],5604.868737,1,dynamic_continuous_30s,bw100,100,rr
28.4525,[Sector: 0 elevation: 0.000000],1590.0817842,1,dynamic_continuous_30s,bw100,100,rr
28.465,[Sector: 0 elevation: 0.000000],3856.5946224,1,dynamic_continuous_30s,bw100,100,rr
28.475,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
28.5005,[Sector: 0 elevation: 0.000000],5098.7147796,1,dynamic_continuous_30s,bw100,100,rr
28.5015,[Sector: 0 elevation: 0.000000],5122.9324458,1,dynamic_continuous_30s,bw100,100,rr
28.502,[Sector: 0 elevation: 0.000000],5100.4631106,1,dynamic_continuous_30s,bw100,100,rr
28.5025,[Sector: 0 elevation: 0.000000],2346.210477,1,dynamic_continuous_30s,bw100,100,rr
28.5125,[Sector: 0 elevation: 0.000000],3533.3757576,1,dynamic_continuous_30s,bw100,100,rr
28.5225,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
28.5505,[Sector: 0 elevation: 0.000000],5028.0893676,1,dynamic_continuous_30s,bw100,100,rr
28.5515,[Sector: 0 elevation: 0.000000],5052.3070338,1,dynamic_continuous_30s,bw100,100,rr
28.552,[Sector: 0 elevation: 0.000000],5032.191879,1,dynamic_continuous_30s,bw100,100,rr
28.5525,[Sector: 0 elevation: 0.000000],2536.243515,1,dynamic_continuous_30s,bw100,100,rr
28.5625,[Sector: 0 elevation: 0.000000],3339.0512532000002,1,dynamic_continuous_30s,bw100,100,rr
28.5725,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
28.6005,[Sector: 0 elevation: 0.000000],5383.3048776,1,dynamic_continuous_30s,bw100,100,rr
28.6015,[Sector: 0 elevation: 0.000000],5398.0362072,1,dynamic_continuous_30s,bw100,100,rr
28.602,[Sector: 0 elevation: 0.000000],5385.053208599999,1,dynamic_continuous_30s,bw100,100,rr
28.6025,[Sector: 0 elevation: 0.000000],1874.8779426,1,dynamic_continuous_30s,bw100,100,rr
28.6125,[Sector: 0 elevation: 0.000000],3732.6437226,1,dynamic_continuous_30s,bw100,100,rr
28.6225,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
28.6505,[Sector: 0 elevation: 0.000000],4950.7093116,1,dynamic_continuous_30s,bw100,100,rr
28.6515,[Sector: 0 elevation: 0.000000],4969.0844892000005,1,dynamic_continuous_30s,bw100,100,rr
28.652,[Sector: 0 elevation: 0.000000],4963.233646799999,1,dynamic_continuous_30s,bw100,100,rr
28.6525,[Sector: 0 elevation: 0.000000],2811.4900866,1,dynamic_continuous_30s,bw100,100,rr
28.653,[Sector: 0 elevation: 0.000000],19.1445228,1,dynamic_continuous_30s,bw100,100,rr
28.6625,[Sector: 0 elevation: 0.000000],3161.7179802,1,dynamic_continuous_30s,bw100,100,rr
28.663,[Sector: 0 elevation: 0.000000],1193.2162164,1,dynamic_continuous_30s,bw100,100,rr
28.6725,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
28.673,[Sector: 0 elevation: 0.000000],203.482656,1,dynamic_continuous_30s,bw100,100,rr
28.7005,[Sector: 0 elevation: 0.000000],5722.0932366,1,dynamic_continuous_30s,bw100,100,rr
28.7015,[Sector: 0 elevation: 0.000000],5722.0932366,1,dynamic_continuous_30s,bw100,100,rr
28.702,[Sector: 0 elevation: 0.000000],5723.8415676,1,dynamic_continuous_30s,bw100,100,rr
28.7025,[Sector: 0 elevation: 0.000000],1266.3525419999999,1,dynamic_continuous_30s,bw100,100,rr
28.714,[Sector: 0 elevation: 0.000000],4172.9355252,1,dynamic_continuous_30s,bw100,100,rr
28.7145,[Sector: 0 elevation: 0.000000],15.5233494,1,dynamic_continuous_30s,bw100,100,rr
28.724,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
28.7245,[Sector: 0 elevation: 0.000000],89.97042599999999,1,dynamic_continuous_30s,bw100,100,rr
28.7505,[Sector: 0 elevation: 0.000000],5151.1647096,1,dynamic_continuous_30s,bw100,100,rr
28.7515,[Sector: 0 elevation: 0.000000],5173.6340448,1,dynamic_continuous_30s,bw100,100,rr
28.752,[Sector: 0 elevation: 0.000000],5152.9130406,1,dynamic_continuous_30s,bw100,100,rr
28.7525,[Sector: 0 elevation: 0.000000],2210.7659418000003,1,dynamic_continuous_30s,bw100,100,rr
28.7625,[Sector: 0 elevation: 0.000000],3691.1336904,1,dynamic_continuous_30s,bw100,100,rr
28.7725,[Sector: 0 elevation: 0.000000],628.4484180000001,1,dynamic_continuous_30s,bw100,100,rr
28.8005,[Sector: 0 elevation: 0.000000],5246.156564999999,1,dynamic_continuous_30s,bw100,100,rr
28.8015,[Sector: 0 elevation: 0.000000],5255.037052199999,1,dynamic_continuous_30s,bw100,100,rr
28.802,[Sector: 0 elevation: 0.000000],5250.2590764,1,dynamic_continuous_30s,bw100,100,rr
28.8025,[Sector: 0 elevation: 0.000000],2250.8415072,1,dynamic_continuous_30s,bw100,100,rr
28.8125,[Sector: 0 elevation: 0.000000],3405.510108,1,dynamic_continuous_30s,bw100,100,rr
28.8225,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
28.8505,[Sector: 0 elevation: 0.000000],5073.7846536,1,dynamic_continuous_30s,bw100,100,rr
28.8515,[Sector: 0 elevation: 0.000000],5088.0573198,1,dynamic_continuous_30s,bw100,100,rr
28.852,[Sector: 0 elevation: 0.000000],5086.3089887999995,1,dynamic_continuous_30s,bw100,100,rr
28.8525,[Sector: 0 elevation: 0.000000],2486.0125133999995,1,dynamic_continuous_30s,bw100,100,rr
28.853,[Sector: 0 elevation: 0.000000],19.1445228,1,dynamic_continuous_30s,bw100,100,rr
28.8625,[Sector: 0 elevation: 0.000000],3500.9737542000003,1,dynamic_continuous_30s,bw100,100,rr
28.863,[Sector: 0 elevation: 0.000000],1193.2162164,1,dynamic_continuous_30s,bw100,100,rr
28.8725,[Sector: 0 elevation: 0.000000],662.8978980000002,1,dynamic_continuous_30s,bw100,100,rr
28.873,[Sector: 0 elevation: 0.000000],203.482656,1,dynamic_continuous_30s,bw100,100,rr
28.9005,[Sector: 0 elevation: 0.000000],5723.8415676,1,dynamic_continuous_30s,bw100,100,rr
28.9015,[Sector: 0 elevation: 0.000000],5720.3449056,1,dynamic_continuous_30s,bw100,100,rr
28.902,[Sector: 0 elevation: 0.000000],5725.5898986,1,dynamic_continuous_30s,bw100,100,rr
28.9025,[Sector: 0 elevation: 0.000000],1264.6042109999999,1,dynamic_continuous_30s,bw100,100,rr
28.913,[Sector: 0 elevation: 0.000000],4172.9355252,1,dynamic_continuous_30s,bw100,100,rr
28.914,[Sector: 0 elevation: 0.000000],15.5233494,1,dynamic_continuous_30s,bw100,100,rr
28.923,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
28.924,[Sector: 0 elevation: 0.000000],89.97042599999999,1,dynamic_continuous_30s,bw100,100,rr
28.9505,[Sector: 0 elevation: 0.000000],5151.1647096,1,dynamic_continuous_30s,bw100,100,rr
28.9515,[Sector: 0 elevation: 0.000000],5173.6340448,1,dynamic_continuous_30s,bw100,100,rr
28.952,[Sector: 0 elevation: 0.000000],5152.9130406,1,dynamic_continuous_30s,bw100,100,rr
28.9525,[Sector: 0 elevation: 0.000000],2210.7659418000003,1,dynamic_continuous_30s,bw100,100,rr
28.9625,[Sector: 0 elevation: 0.000000],3691.1336904,1,dynamic_continuous_30s,bw100,100,rr
28.9725,[Sector: 0 elevation: 0.000000],628.4484180000001,1,dynamic_continuous_30s,bw100,100,rr
29.0005,[Sector: 0 elevation: 0.000000],5246.156564999999,1,dynamic_continuous_30s,bw100,100,rr
29.0015,[Sector: 0 elevation: 0.000000],5255.037052199999,1,dynamic_continuous_30s,bw100,100,rr
29.002,[Sector: 0 elevation: 0.000000],5250.2590764,1,dynamic_continuous_30s,bw100,100,rr
29.0025,[Sector: 0 elevation: 0.000000],2250.8415072,1,dynamic_continuous_30s,bw100,100,rr
29.0125,[Sector: 0 elevation: 0.000000],3405.5101080000004,1,dynamic_continuous_30s,bw100,100,rr
29.0225,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
29.0505,[Sector: 0 elevation: 0.000000],5073.7846536,1,dynamic_continuous_30s,bw100,100,rr
29.0515,[Sector: 0 elevation: 0.000000],5088.0573198,1,dynamic_continuous_30s,bw100,100,rr
29.052,[Sector: 0 elevation: 0.000000],5086.3089887999995,1,dynamic_continuous_30s,bw100,100,rr
29.0525,[Sector: 0 elevation: 0.000000],2486.0125133999995,1,dynamic_continuous_30s,bw100,100,rr
29.053,[Sector: 0 elevation: 0.000000],19.1445228,1,dynamic_continuous_30s,bw100,100,rr
29.0625,[Sector: 0 elevation: 0.000000],3500.9737542000003,1,dynamic_continuous_30s,bw100,100,rr
29.063,[Sector: 0 elevation: 0.000000],1193.2162164,1,dynamic_continuous_30s,bw100,100,rr
29.0725,[Sector: 0 elevation: 0.000000],662.8978980000002,1,dynamic_continuous_30s,bw100,100,rr
29.073,[Sector: 0 elevation: 0.000000],203.482656,1,dynamic_continuous_30s,bw100,100,rr
29.1005,[Sector: 0 elevation: 0.000000],5723.8415676,1,dynamic_continuous_30s,bw100,100,rr
29.1015,[Sector: 0 elevation: 0.000000],5720.3449056,1,dynamic_continuous_30s,bw100,100,rr
29.102,[Sector: 0 elevation: 0.000000],5725.5898986,1,dynamic_continuous_30s,bw100,100,rr
29.1025,[Sector: 0 elevation: 0.000000],1264.6042109999999,1,dynamic_continuous_30s,bw100,100,rr
29.113,[Sector: 0 elevation: 0.000000],4172.9355252,1,dynamic_continuous_30s,bw100,100,rr
29.114,[Sector: 0 elevation: 0.000000],15.5233494,1,dynamic_continuous_30s,bw100,100,rr
29.123,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
29.124,[Sector: 0 elevation: 0.000000],89.97042599999999,1,dynamic_continuous_30s,bw100,100,rr
29.1505,[Sector: 0 elevation: 0.000000],5151.1647096,1,dynamic_continuous_30s,bw100,100,rr
29.1515,[Sector: 0 elevation: 0.000000],5173.6340448,1,dynamic_continuous_30s,bw100,100,rr
29.152,[Sector: 0 elevation: 0.000000],5152.9130406,1,dynamic_continuous_30s,bw100,100,rr
29.1525,[Sector: 0 elevation: 0.000000],2210.7659418000003,1,dynamic_continuous_30s,bw100,100,rr
29.1625,[Sector: 0 elevation: 0.000000],3691.1336904,1,dynamic_continuous_30s,bw100,100,rr
29.1725,[Sector: 0 elevation: 0.000000],628.4484180000001,1,dynamic_continuous_30s,bw100,100,rr
29.2005,[Sector: 0 elevation: 0.000000],5246.156564999999,1,dynamic_continuous_30s,bw100,100,rr
29.2015,[Sector: 0 elevation: 0.000000],5255.037052199999,1,dynamic_continuous_30s,bw100,100,rr
29.202,[Sector: 0 elevation: 0.000000],5250.2590764,1,dynamic_continuous_30s,bw100,100,rr
29.2025,[Sector: 0 elevation: 0.000000],2250.8415072,1,dynamic_continuous_30s,bw100,100,rr
29.2125,[Sector: 0 elevation: 0.000000],3405.5101080000004,1,dynamic_continuous_30s,bw100,100,rr
29.2225,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
29.2505,[Sector: 0 elevation: 0.000000],5073.7846536,1,dynamic_continuous_30s,bw100,100,rr
29.2515,[Sector: 0 elevation: 0.000000],5088.0573198,1,dynamic_continuous_30s,bw100,100,rr
29.252,[Sector: 0 elevation: 0.000000],5086.3089887999995,1,dynamic_continuous_30s,bw100,100,rr
29.2525,[Sector: 0 elevation: 0.000000],2486.0125133999995,1,dynamic_continuous_30s,bw100,100,rr
29.253,[Sector: 0 elevation: 0.000000],19.1445228,1,dynamic_continuous_30s,bw100,100,rr
29.2625,[Sector: 0 elevation: 0.000000],3500.9737542000003,1,dynamic_continuous_30s,bw100,100,rr
29.263,[Sector: 0 elevation: 0.000000],1193.2162164,1,dynamic_continuous_30s,bw100,100,rr
29.2725,[Sector: 0 elevation: 0.000000],662.8978980000002,1,dynamic_continuous_30s,bw100,100,rr
29.273,[Sector: 0 elevation: 0.000000],203.482656,1,dynamic_continuous_30s,bw100,100,rr
29.3005,[Sector: 0 elevation: 0.000000],5723.8415676,1,dynamic_continuous_30s,bw100,100,rr
29.3015,[Sector: 0 elevation: 0.000000],5720.3449056,1,dynamic_continuous_30s,bw100,100,rr
29.302,[Sector: 0 elevation: 0.000000],5725.5898986,1,dynamic_continuous_30s,bw100,100,rr
29.3025,[Sector: 0 elevation: 0.000000],1264.6042109999999,1,dynamic_continuous_30s,bw100,100,rr
29.313,[Sector: 0 elevation: 0.000000],4172.9355252,1,dynamic_continuous_30s,bw100,100,rr
29.314,[Sector: 0 elevation: 0.000000],15.5233494,1,dynamic_continuous_30s,bw100,100,rr
29.323,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
29.324,[Sector: 0 elevation: 0.000000],89.97042599999999,1,dynamic_continuous_30s,bw100,100,rr
29.3505,[Sector: 0 elevation: 0.000000],5151.1647096,1,dynamic_continuous_30s,bw100,100,rr
29.3515,[Sector: 0 elevation: 0.000000],5173.6340448,1,dynamic_continuous_30s,bw100,100,rr
29.352,[Sector: 0 elevation: 0.000000],5152.9130406,1,dynamic_continuous_30s,bw100,100,rr
29.3525,[Sector: 0 elevation: 0.000000],2210.7659418000003,1,dynamic_continuous_30s,bw100,100,rr
29.3625,[Sector: 0 elevation: 0.000000],3691.1336904,1,dynamic_continuous_30s,bw100,100,rr
29.3725,[Sector: 0 elevation: 0.000000],628.4484180000001,1,dynamic_continuous_30s,bw100,100,rr
29.4005,[Sector: 0 elevation: 0.000000],5246.156564999999,1,dynamic_continuous_30s,bw100,100,rr
29.4015,[Sector: 0 elevation: 0.000000],5255.037052199999,1,dynamic_continuous_30s,bw100,100,rr
29.402,[Sector: 0 elevation: 0.000000],5250.2590764,1,dynamic_continuous_30s,bw100,100,rr
29.4025,[Sector: 0 elevation: 0.000000],2250.8415072,1,dynamic_continuous_30s,bw100,100,rr
29.4125,[Sector: 0 elevation: 0.000000],3405.5101080000004,1,dynamic_continuous_30s,bw100,100,rr
29.4225,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
29.4505,[Sector: 0 elevation: 0.000000],5073.7846536,1,dynamic_continuous_30s,bw100,100,rr
29.4515,[Sector: 0 elevation: 0.000000],5088.0573198,1,dynamic_continuous_30s,bw100,100,rr
29.452,[Sector: 0 elevation: 0.000000],5086.3089887999995,1,dynamic_continuous_30s,bw100,100,rr
29.4525,[Sector: 0 elevation: 0.000000],2486.0125133999995,1,dynamic_continuous_30s,bw100,100,rr
29.453,[Sector: 0 elevation: 0.000000],19.1445228,1,dynamic_continuous_30s,bw100,100,rr
29.4625,[Sector: 0 elevation: 0.000000],3500.9737542000003,1,dynamic_continuous_30s,bw100,100,rr
