time_s,beam_id,backlog_total_bytes,ues_com_backlog,ues_atendidos,starvation_real_pct,vazao_estimada_mbps,seed,scenario,bandwidth,bandwidth_mhz,mode,jain_backlog,jain_alocacao
28.4015,[Sector: 0 elevation: 0.000000],78860,9,9,0.0,5079.452508,1,dynamic_continuous_30s,bw100,100,rr,0.992578798647524,0.9997174183338985
28.402,[Sector: 0 elevation: 0.000000],47578,9,9,0.0,5055.4838646,1,dynamic_continuous_30s,bw100,100,rr,0.9202818568498984,0.9997174183338985
28.4025,[Sector: 0 elevation: 0.000000],16412,9,9,0.0,2421.702972,1,dynamic_continuous_30s,bw100,100,rr,0.3823954710422629,0.29332348401587904
28.403,[Sector: 0 elevation: 0.000000],10,1,1,0.0,7.6142898,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
28.4125,[Sector: 0 elevation: 0.000000],20927,8,8,0.0,3589.3923624,1,dynamic_continuous_30s,bw100,100,rr,0.8093128642912546,0.8302000482043866
28.413,[Sector: 0 elevation: 0.000000],3558,1,1,0.0,596.6081082,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
28.4225,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6666666666666666
28.423,[Sector: 0 elevation: 0.000000],552,1,1,0.0,101.741328,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
28.4505,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5600.766225599999,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
28.4515,[Sector: 0 elevation: 0.000000],76339,9,9,0.0,5599.0178946,1,dynamic_continuous_30s,bw100,100,rr,0.9992827488097443,0.9997174183338985
28.452,[Sector: 0 elevation: 0.000000],42672,9,9,0.0,5604.868737,1,dynamic_continuous_30s,bw100,100,rr,0.9922832464624002,0.9997174183338985
28.4525,[Sector: 0 elevation: 0.000000],8972,9,9,0.0,1590.0817842,1,dynamic_continuous_30s,bw100,100,rr,0.6840317397969149,0.6752136752136753
28.465,[Sector: 0 elevation: 0.000000],22925,9,9,0.0,3856.5946224,1,dynamic_continuous_30s,bw100,100,rr,0.9379493844668417,0.9317493594223154
28.475,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
28.5005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5098.7147796,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
28.5015,[Sector: 0 elevation: 0.000000],78519,9,9,0.0,5122.9324458,1,dynamic_continuous_30s,bw100,100,rr,0.9953996288654193,0.9997174183338985
28.502,[Sector: 0 elevation: 0.000000],46908,9,9,0.0,5100.4631106,1,dynamic_continuous_30s,bw100,100,rr,0.9462787814525276,0.9997174183338985
28.5025,[Sector: 0 elevation: 0.000000],15401,9,9,0.0,2346.210477,1,dynamic_continuous_30s,bw100,100,rr,0.4637768463127266,0.3893507135516268
28.5125,[Sector: 0 elevation: 0.000000],20658,9,9,0.0,3533.3757576,1,dynamic_continuous_30s,bw100,100,rr,0.8461554467114749,0.875033665499596
28.5225,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
28.5505,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5028.0893676,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
28.5515,[Sector: 0 elevation: 0.000000],78905,9,9,0.0,5052.3070338,1,dynamic_continuous_30s,bw100,100,rr,0.9954485014382968,0.9997174183338985
28.552,[Sector: 0 elevation: 0.000000],47680,9,9,0.0,5032.191879,1,dynamic_continuous_30s,bw100,100,rr,0.9478863810474679,0.9997174183338985
28.5525,[Sector: 0 elevation: 0.000000],16546,9,9,0.0,2536.243515,1,dynamic_continuous_30s,bw100,100,rr,0.4973310047272639,0.4249388510199774
28.5625,[Sector: 0 elevation: 0.000000],19481,9,9,0.0,3339.0512532000002,1,dynamic_continuous_30s,bw100,100,rr,0.8094536500729456,0.8492889705382051
28.5725,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
28.6005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5383.3048776,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
28.6015,[Sector: 0 elevation: 0.000000],77246,9,9,0.0,5398.0362072,1,dynamic_continuous_30s,bw100,100,rr,0.9972747688459715,0.9997174183338985
28.602,[Sector: 0 elevation: 0.000000],44404,9,9,0.0,5385.053208599999,1,dynamic_continuous_30s,bw100,100,rr,0.9648139260334735,0.9997174183338985
28.6025,[Sector: 0 elevation: 0.000000],11624,9,9,0.0,1874.8779426,1,dynamic_continuous_30s,bw100,100,rr,0.46089350457183037,0.3504161191414805
28.6125,[Sector: 0 elevation: 0.000000],22370,9,9,0.0,3732.6437226,1,dynamic_continuous_30s,bw100,100,rr,0.9136156867671505,0.893699265558562
28.6225,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
28.6505,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,4950.7093116,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
28.6515,[Sector: 0 elevation: 0.000000],79543,9,9,0.0,4969.0844892000005,1,dynamic_continuous_30s,bw100,100,rr,0.9934048834025919,0.9997174183338985
28.652,[Sector: 0 elevation: 0.000000],48974,9,9,0.0,4963.233646799999,1,dynamic_continuous_30s,bw100,100,rr,0.9311306260530073,0.9997174183338985
28.6525,[Sector: 0 elevation: 0.000000],18438,9,9,0.0,2811.4900866,1,dynamic_continuous_30s,bw100,100,rr,0.4592570444782222,0.37301038062283737
28.653,[Sector: 0 elevation: 0.000000],20,2,2,0.0,19.1445228,1,dynamic_continuous_30s,bw100,100,rr,0.2222222222222222,0.2222222222222222
28.6625,[Sector: 0 elevation: 0.000000],18377,7,7,0.0,3161.7179802,1,dynamic_continuous_30s,bw100,100,rr,0.7288348832965442,0.7358259270609868
28.663,[Sector: 0 elevation: 0.000000],7094,2,2,0.0,1193.2162164,1,dynamic_continuous_30s,bw100,100,rr,0.2222222222222222,0.2222222222222222
28.6725,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
28.673,[Sector: 0 elevation: 0.000000],1104,2,2,0.0,203.482656,1,dynamic_continuous_30s,bw100,100,rr,0.2222222222222222,0.2222222222222222
28.7005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5722.0932366,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
28.7015,[Sector: 0 elevation: 0.000000],75663,9,9,0.0,5722.0932366,1,dynamic_continuous_30s,bw100,100,rr,0.9997056041581894,0.9997174183338985
28.702,[Sector: 0 elevation: 0.000000],41310,9,9,0.0,5723.8415676,1,dynamic_continuous_30s,bw100,100,rr,0.9967781024515983,0.9997174183338985
28.7025,[Sector: 0 elevation: 0.000000],6947,9,9,0.0,1266.3525419999999,1,dynamic_continuous_30s,bw100,100,rr,0.7695251495530155,0.8
28.714,[Sector: 0 elevation: 0.000000],24913,9,9,0.0,4172.9355252,1,dynamic_continuous_30s,bw100,100,rr,0.9805093888027989,0.9740698985343855
28.7145,[Sector: 0 elevation: 0.000000],10,1,1,0.0,15.5233494,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
28.724,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
28.7245,[Sector: 0 elevation: 0.000000],462,1,1,0.0,89.97042599999999,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
28.7505,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5151.1647096,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
28.7515,[Sector: 0 elevation: 0.000000],78219,9,9,0.0,5173.6340448,1,dynamic_continuous_30s,bw100,100,rr,0.9950945972357881,0.9997174183338985
28.752,[Sector: 0 elevation: 0.000000],46318,9,9,0.0,5152.9130406,1,dynamic_continuous_30s,bw100,100,rr,0.9428724002938305,0.9997174183338985
28.7525,[Sector: 0 elevation: 0.000000],14511,9,9,0.0,2210.7659418000003,1,dynamic_continuous_30s,bw100,100,rr,0.42335365421261656,0.36294188925767873
28.7625,[Sector: 0 elevation: 0.000000],21479,9,9,0.0,3691.1336904,1,dynamic_continuous_30s,bw100,100,rr,0.8482721974828198,0.875033665499596
28.7725,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,628.4484180000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6538952745849298
28.8005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5246.156564999999,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
28.8015,[Sector: 0 elevation: 0.000000],77995,9,9,0.0,5255.037052199999,1,dynamic_continuous_30s,bw100,100,rr,0.996820718035558,0.9997174183338985
28.802,[Sector: 0 elevation: 0.000000],45935,9,9,0.0,5250.2590764,1,dynamic_continuous_30s,bw100,100,rr,0.9634070524448392,0.9997174183338985
28.8025,[Sector: 0 elevation: 0.000000],13891,9,9,0.0,2250.8415072,1,dynamic_continuous_30s,bw100,100,rr,0.5144836419843813,0.42509225092250924
28.8125,[Sector: 0 elevation: 0.000000],20039,9,9,0.0,3405.510108,1,dynamic_continuous_30s,bw100,100,rr,0.8332517089641257,0.8873569961865649
28.8225,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
28.8505,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5073.7846536,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
28.8515,[Sector: 0 elevation: 0.000000],78857,9,9,0.0,5088.0573198,1,dynamic_continuous_30s,bw100,100,rr,0.9928830749183541,0.9997174183338985
28.852,[Sector: 0 elevation: 0.000000],47625,9,9,0.0,5086.3089887999995,1,dynamic_continuous_30s,bw100,100,rr,0.9248427418021434,0.9997174183338985
28.8525,[Sector: 0 elevation: 0.000000],16403,9,9,0.0,2486.0125133999995,1,dynamic_continuous_30s,bw100,100,rr,0.39156071132847703,0.3246507461824066
28.853,[Sector: 0 elevation: 0.000000],20,2,2,0.0,19.1445228,1,dynamic_continuous_30s,bw100,100,rr,0.2222222222222222,0.2222222222222222
28.8625,[Sector: 0 elevation: 0.000000],20375,7,7,0.0,3500.9737542000003,1,dynamic_continuous_30s,bw100,100,rr,0.7710885639091863,0.7722457627118644
28.863,[Sector: 0 elevation: 0.000000],7094,2,2,0.0,1193.2162164,1,dynamic_continuous_30s,bw100,100,rr,0.2222222222222222,0.2222222222222222
28.8725,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,662.8978980000002,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6666666666666666
28.873,[Sector: 0 elevation: 0.000000],1104,2,2,0.0,203.482656,1,dynamic_continuous_30s,bw100,100,rr,0.2222222222222222,0.2222222222222222
28.9005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5723.8415676,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
28.9015,[Sector: 0 elevation: 0.000000],75653,9,9,0.0,5720.3449056,1,dynamic_continuous_30s,bw100,100,rr,0.9995886324950594,0.9997174183338985
28.902,[Sector: 0 elevation: 0.000000],41310,9,9,0.0,5725.5898986,1,dynamic_continuous_30s,bw100,100,rr,0.9967781024515983,0.9997174183338985
28.9025,[Sector: 0 elevation: 0.000000],6937,9,9,0.0,1264.6042109999999,1,dynamic_continuous_30s,bw100,100,rr,0.7450984645576567,0.7782101167315175
28.913,[Sector: 0 elevation: 0.000000],24923,9,9,0.0,4172.9355252,1,dynamic_continuous_30s,bw100,100,rr,0.9776671660599231,0.9718785151856018
28.914,[Sector: 0 elevation: 0.000000],10,1,1,0.0,15.5233494,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
28.923,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
28.924,[Sector: 0 elevation: 0.000000],462,1,1,0.0,89.97042599999999,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
28.9505,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5151.1647096,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
28.9515,[Sector: 0 elevation: 0.000000],78219,9,9,0.0,5173.6340448,1,dynamic_continuous_30s,bw100,100,rr,0.9950945972357881,0.9997174183338985
28.952,[Sector: 0 elevation: 0.000000],46318,9,9,0.0,5152.9130406,1,dynamic_continuous_30s,bw100,100,rr,0.9428724002938305,0.9997174183338985
28.9525,[Sector: 0 elevation: 0.000000],14511,9,9,0.0,2210.7659418000003,1,dynamic_continuous_30s,bw100,100,rr,0.42335365421261656,0.36294188925767873
28.9625,[Sector: 0 elevation: 0.000000],21479,9,9,0.0,3691.1336904,1,dynamic_continuous_30s,bw100,100,rr,0.8482721974828198,0.875033665499596
28.9725,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,628.4484180000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6538952745849298
29.0005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5246.156564999999,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
29.0015,[Sector: 0 elevation: 0.000000],77995,9,9,0.0,5255.037052199999,1,dynamic_continuous_30s,bw100,100,rr,0.996820718035558,0.9997174183338985
29.002,[Sector: 0 elevation: 0.000000],45935,9,9,0.0,5250.2590764,1,dynamic_continuous_30s,bw100,100,rr,0.9634070524448392,0.9997174183338985
29.0025,[Sector: 0 elevation: 0.000000],13891,9,9,0.0,2250.8415072,1,dynamic_continuous_30s,bw100,100,rr,0.5144836419843813,0.42509225092250924
29.0125,[Sector: 0 elevation: 0.000000],20039,9,9,0.0,3405.5101080000004,1,dynamic_continuous_30s,bw100,100,rr,0.8332517089641257,0.8873569961865649
29.0225,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
29.0505,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5073.7846536,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
29.0515,[Sector: 0 elevation: 0.000000],78857,9,9,0.0,5088.0573198,1,dynamic_continuous_30s,bw100,100,rr,0.9928830749183541,0.9997174183338985
29.052,[Sector: 0 elevation: 0.000000],47625,9,9,0.0,5086.3089887999995,1,dynamic_continuous_30s,bw100,100,rr,0.9248427418021434,0.9997174183338985
29.0525,[Sector: 0 elevation: 0.000000],16403,9,9,0.0,2486.0125133999995,1,dynamic_continuous_30s,bw100,100,rr,0.39156071132847703,0.3246507461824066
29.053,[Sector: 0 elevation: 0.000000],20,2,2,0.0,19.1445228,1,dynamic_continuous_30s,bw100,100,rr,0.2222222222222222,0.2222222222222222
29.0625,[Sector: 0 elevation: 0.000000],20375,7,7,0.0,3500.9737542000003,1,dynamic_continuous_30s,bw100,100,rr,0.7710885639091863,0.7722457627118644
29.063,[Sector: 0 elevation: 0.000000],7094,2,2,0.0,1193.2162164,1,dynamic_continuous_30s,bw100,100,rr,0.2222222222222222,0.2222222222222222
29.0725,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,662.8978980000002,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6666666666666666
29.073,[Sector: 0 elevation: 0.000000],1104,2,2,0.0,203.482656,1,dynamic_continuous_30s,bw100,100,rr,0.2222222222222222,0.2222222222222222
29.1005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5723.8415676,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
29.1015,[Sector: 0 elevation: 0.000000],75653,9,9,0.0,5720.3449056,1,dynamic_continuous_30s,bw100,100,rr,0.9995886324950594,0.9997174183338985
29.102,[Sector: 0 elevation: 0.000000],41310,9,9,0.0,5725.5898986,1,dynamic_continuous_30s,bw100,100,rr,0.9967781024515983,0.9997174183338985
29.1025,[Sector: 0 elevation: 0.000000],6937,9,9,0.0,1264.6042109999999,1,dynamic_continuous_30s,bw100,100,rr,0.7450984645576567,0.7782101167315175
29.113,[Sector: 0 elevation: 0.000000],24923,9,9,0.0,4172.9355252,1,dynamic_continuous_30s,bw100,100,rr,0.9776671660599231,0.9718785151856018
29.114,[Sector: 0 elevation: 0.000000],10,1,1,0.0,15.5233494,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
29.123,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
29.124,[Sector: 0 elevation: 0.000000],462,1,1,0.0,89.97042599999999,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
29.1505,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5151.1647096,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
29.1515,[Sector: 0 elevation: 0.000000],78219,9,9,0.0,5173.6340448,1,dynamic_continuous_30s,bw100,100,rr,0.9950945972357881,0.9997174183338985
29.152,[Sector: 0 elevation: 0.000000],46318,9,9,0.0,5152.9130406,1,dynamic_continuous_30s,bw100,100,rr,0.9428724002938305,0.9997174183338985
29.1525,[Sector: 0 elevation: 0.000000],14511,9,9,0.0,2210.7659418000003,1,dynamic_continuous_30s,bw100,100,rr,0.42335365421261656,0.36294188925767873
29.1625,[Sector: 0 elevation: 0.000000],21479,9,9,0.0,3691.1336904,1,dynamic_continuous_30s,bw100,100,rr,0.8482721974828198,0.875033665499596
29.1725,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,628.4484180000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6538952745849298
29.2005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5246.156564999999,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
29.2015,[Sector: 0 elevation: 0.000000],77995,9,9,0.0,5255.037052199999,1,dynamic_continuous_30s,bw100,100,rr,0.996820718035558,0.9997174183338985
29.202,[Sector: 0 elevation: 0.000000],45935,9,9,0.0,5250.2590764,1,dynamic_continuous_30s,bw100,100,rr,0.9634070524448392,0.9997174183338985
29.2025,[Sector: 0 elevation: 0.000000],13891,9,9,0.0,2250.8415072,1,dynamic_continuous_30s,bw100,100,rr,0.5144836419843813,0.42509225092250924
29.2125,[Sector: 0 elevation: 0.000000],20039,9,9,0.0,3405.5101080000004,1,dynamic_continuous_30s,bw100,100,rr,0.8332517089641257,0.8873569961865649
29.2225,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
29.2505,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5073.7846536,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
29.2515,[Sector: 0 elevation: 0.000000],78857,9,9,0.0,5088.0573198,1,dynamic_continuous_30s,bw100,100,rr,0.9928830749183541,0.9997174183338985
29.252,[Sector: 0 elevation: 0.000000],47625,9,9,0.0,5086.3089887999995,1,dynamic_continuous_30s,bw100,100,rr,0.9248427418021434,0.9997174183338985
29.2525,[Sector: 0 elevation: 0.000000],16403,9,9,0.0,2486.0125133999995,1,dynamic_continuous_30s,bw100,100,rr,0.39156071132847703,0.3246507461824066
29.253,[Sector: 0 elevation: 0.000000],20,2,2,0.0,19.1445228,1,dynamic_continuous_30s,bw100,100,rr,0.2222222222222222,0.2222222222222222
29.2625,[Sector: 0 elevation: 0.000000],20375,7,7,0.0,3500.9737542000003,1,dynamic_continuous_30s,bw100,100,rr,0.7710885639091863,0.7722457627118644
29.263,[Sector: 0 elevation: 0.000000],7094,2,2,0.0,1193.2162164,1,dynamic_continuous_30s,bw100,100,rr,0.2222222222222222,0.2222222222222222
29.2725,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,662.8978980000002,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6666666666666666
29.273,[Sector: 0 elevation: 0.000000],1104,2,2,0.0,203.482656,1,dynamic_continuous_30s,bw100,100,rr,0.2222222222222222,0.2222222222222222
29.3005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5723.8415676,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
29.3015,[Sector: 0 elevation: 0.000000],75653,9,9,0.0,5720.3449056,1,dynamic_continuous_30s,bw100,100,rr,0.9995886324950594,0.9997174183338985
29.302,[Sector: 0 elevation: 0.000000],41310,9,9,0.0,5725.5898986,1,dynamic_continuous_30s,bw100,100,rr,0.9967781024515983,0.9997174183338985
29.3025,[Sector: 0 elevation: 0.000000],6937,9,9,0.0,1264.6042109999999,1,dynamic_continuous_30s,bw100,100,rr,0.7450984645576567,0.7782101167315175
29.313,[Sector: 0 elevation: 0.000000],24923,9,9,0.0,4172.9355252,1,dynamic_continuous_30s,bw100,100,rr,0.9776671660599231,0.9718785151856018
29.314,[Sector: 0 elevation: 0.000000],10,1,1,0.0,15.5233494,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
29.323,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
29.324,[Sector: 0 elevation: 0.000000],462,1,1,0.0,89.97042599999999,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
29.3505,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5151.1647096,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
29.3515,[Sector: 0 elevation: 0.000000],78219,9,9,0.0,5173.6340448,1,dynamic_continuous_30s,bw100,100,rr,0.9950945972357881,0.9997174183338985
29.352,[Sector: 0 elevation: 0.000000],46318,9,9,0.0,5152.9130406,1,dynamic_continuous_30s,bw100,100,rr,0.9428724002938305,0.9997174183338985
29.3525,[Sector: 0 elevation: 0.000000],14511,9,9,0.0,2210.7659418000003,1,dynamic_continuous_30s,bw100,100,rr,0.42335365421261656,0.36294188925767873
29.3625,[Sector: 0 elevation: 0.000000],21479,9,9,0.0,3691.1336904,1,dynamic_continuous_30s,bw100,100,rr,0.8482721974828198,0.875033665499596
29.3725,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,628.4484180000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6538952745849298
29.4005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5246.156564999999,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
29.4015,[Sector: 0 elevation: 0.000000],77995,9,9,0.0,5255.037052199999,1,dynamic_continuous_30s,bw100,100,rr,0.996820718035558,0.9997174183338985
29.402,[Sector: 0 elevation: 0.000000],45935,9,9,0.0,5250.2590764,1,dynamic_continuous_30s,bw100,100,rr,0.9634070524448392,0.9997174183338985
29.4025,[Sector: 0 elevation: 0.000000],13891,9,9,0.0,2250.8415072,1,dynamic_continuous_30s,bw100,100,rr,0.5144836419843813,0.42509225092250924
